window_id,start,end,span,centre,pi_chi,pi_ros,dxy,fst,sample_cov
chr18_9764930_9787932,9764930,9787932,23002,9776431.0,0.02172889,0.01960356,0.02505981,0.09608498,0.8514999999999999
chr18_9768715_9791670,9768715,9791670,22955,9780192.5,0.02047158,0.01771264,0.02368563,0.10738108,0.8566666666666667
chr18_9772664_9796306,9772664,9796306,23642,9784485.0,0.02050403,0.01771629,0.02415136,0.1165285,0.8618333333333333
chr18_9775994_9799508,9775994,9799508,23514,9787751.0,0.0212879,0.01903943,0.02530663,0.11310604,0.876
chr18_9780785_9803675,9780785,9803675,22890,9792230.0,0.02079667,0.01827127,0.02505946,0.12390816,0.8608333333333333
chr18_9784680_9807040,9784680,9807040,22360,9795860.0,0.02128448,0.01953447,0.02596866,0.11986651,0.8586666666666667
chr18_9787932_9810449,9787932,9810449,22517,9799190.5,0.02175438,0.0187967,0.02678795,0.13837499,0.853
chr18_9791670_9813866,9791670,9813866,22196,9802768.0,0.02286567,0.02118892,0.02891858,0.13526679,0.8405
chr18_9796306_9819309,9796306,9819309,23003,9807807.5,0.02261904,0.02093888,0.02885994,0.13983282,0.838
chr18_9799509_9822605,9799509,9822605,23096,9811057.0,0.02250052,0.02053627,0.02904518,0.14885785,0.8391666666666666
chr18_9803675_9825968,9803675,9825968,22293,9814821.5,0.02304589,0.02151988,0.03080967,0.16060227,0.8566666666666667
chr18_9807040_9830564,9807040,9830564,23524,9818802.0,0.02212091,0.02127599,0.03150698,0.18435205,0.8463333333333334
chr18_9810449_9833915,9810449,9833915,23466,9822182.0,0.021021,0.02186032,0.03055146,0.17523425,0.8506666666666667
chr18_9814020_9837234,9814020,9837234,23214,9825627.0,0.02070895,0.02015497,0.02978919,0.1863205,0.8564999999999999
chr18_9819309_9840711,9819309,9840711,21402,9830010.0,0.02069819,0.01997526,0.02969416,0.18703317,0.8625
chr18_9822605_9844135,9822605,9844135,21530,9833370.0,0.02098071,0.01924436,0.02912054,0.18296653,0.8303333333333334
chr18_9825968_9861619,9825968,9861619,35651,9843793.5,0.02030966,0.01858427,0.02764709,0.1741223,0.8281666666666666
chr18_9830564_9864884,9830564,9864884,34320,9847724.0,0.02064458,0.01741153,0.0269271,0.17188594,0.8446666666666667
chr18_9833915_9868192,9833915,9868192,34277,9851053.5,0.02108841,0.01695863,0.02685303,0.17066475,0.85
chr18_9837234_9871828,9837234,9871828,34594,9854531.0,0.02129251,0.01738403,0.02689379,0.16342599,0.8525
chr18_9840711_9876056,9840711,9876056,35345,9858383.5,0.02288554,0.01786407,0.02822607,0.16154575,0.8576666666666667
chr18_9844135_9879659,9844135,9879659,35524,9861897.0,0.02216833,0.01808396,0.03061206,0.20666705,0.8833333333333333
chr18_9861619_9882893,9861619,9882893,21274,9872256.0,0.02366926,0.01829905,0.03210688,0.20950288,0.8916666666666667
chr18_9864884_9886282,9864884,9886282,21398,9875583.0,0.02382499,0.01917629,0.03300159,0.21101797,0.8805
chr18_9868192_9889539,9868192,9889539,21347,9878865.5,0.02569699,0.02042602,0.03476085,0.20233256,0.8726666666666667
chr18_9871828_9895123,9871828,9895123,23295,9883475.5,0.0247228,0.01997607,0.03349747,0.19961778,0.8643333333333334
chr18_9876056_9898359,9876056,9898359,22303,9887207.5,0.02377742,0.01969343,0.03213942,0.19311415,0.8566666666666667
chr18_9879659_9901728,9879659,9901728,22069,9890693.5,0.02298832,0.01954417,0.03005745,0.1712894,0.8633333333333333
chr18_9882893_9904947,9882893,9904947,22054,9893920.0,0.02268914,0.020389,0.03024746,0.16815936,0.8635
chr18_9886282_9908448,9886282,9908448,22166,9897365.0,0.02273015,0.01974356,0.02883427,0.15173246,0.8545
chr18_9889539_9923129,9889539,9923129,33590,9906334.0,0.01928887,0.01694793,0.02630044,0.18420202,0.8426666666666667
chr18_9895123_9930437,9895123,9930437,35314,9912780.0,0.02007698,0.01743378,0.02729786,0.1854914,0.8481666666666666
chr18_9898359_9935340,9898359,9935340,36981,9916849.5,0.01969898,0.01811796,0.02844607,0.20140835,0.85
chr18_9901728_9938873,9901728,9938873,37145,9920300.5,0.02015282,0.0186515,0.02757386,0.17395471,0.8378333333333333
chr18_9904947_9942361,9904947,9942361,37414,9923654.0,0.02036838,0.01876416,0.02713611,0.16208681,0.8203333333333334
chr18_9908448_9949673,9908448,9949673,41225,9929060.5,0.02047324,0.01956453,0.02705671,0.1495005,0.819
chr18_9923129_9952917,9923129,9952917,29788,9938023.0,0.02188279,0.02179522,0.02778255,0.11977748,0.8225
chr18_9930448_9956268,9930448,9956268,25820,9943358.0,0.02118104,0.02104534,0.02735157,0.12871992,0.8153333333333334
chr18_9935340_9959717,9935340,9959717,24377,9947528.5,0.02076803,0.02055116,0.02655633,0.12488869,0.7975
chr18_9938873_9962983,9938873,9962983,24110,9950928.0,0.02211582,0.02119466,0.02776224,0.12357975,0.805
chr18_9942361_9966311,9942361,9966311,23950,9954336.0,0.02109166,0.02024381,0.02621583,0.11833774,0.8071666666666667
chr18_9949673_9973987,9949673,9973987,24314,9961830.0,0.02109487,0.02050797,0.02658394,0.12203178,0.8111666666666667
chr18_9952940_9980039,9952940,9980039,27099,9966489.5,0.01948715,0.01952837,0.02504366,0.12425867,0.8063333333333333
chr18_9956268_9985876,9956268,9985876,29608,9971072.0,0.01844781,0.01897573,0.02294739,0.1016732,0.8036666666666666
chr18_9959770_9993629,9959770,9993629,33859,9976699.5,0.01657719,0.01637179,0.01902629,0.07188011,0.8246666666666667
chr18_9963004_10010052,9963004,10010052,47048,9986528.0,0.01531859,0.0147499,0.0182541,0.0967262,0.8221666666666667
chr18_9966311_10014021,9966311,10014021,47710,9990166.0,0.01556839,0.01577998,0.02070332,0.13824849,0.8123333333333332
chr18_9973987_10017874,9973987,10017874,43887,9995930.5,0.01564192,0.01415285,0.02239512,0.20105206,0.8086666666666666
chr18_9980039_10028823,9980039,10028823,48784,10004431.0,0.01640753,0.01230061,0.02473251,0.26552438,0.8155
chr18_9985876_10040438,9985876,10040438,54562,10013157.0,0.016256,0.01068971,0.02906486,0.36654543,0.795
chr18_9993629_10044016,9993629,10044016,50387,10018822.5,0.01619335,0.0104592,0.03180186,0.4094028,0.7636666666666666
chr18_10010052_10059950,10010052,10059950,49898,10035001.0,0.01400303,0.00904823,0.03169267,0.46663196,0.7414999999999999
chr18_10014021_10086501,10014021,10086501,72480,10050261.0,0.012264,0.00668873,0.02785058,0.49225071,0.7645
chr18_10017874_10089873,10017874,10089873,71999,10053873.5,0.01220552,0.00722026,0.02550833,0.44846374,0.7746666666666667
chr18_10028823_10093292,10028823,10093292,64469,10061057.5,0.01304476,0.01085758,0.02499453,0.35304136,0.7828333333333333
chr18_10040438_10096663,10040438,10096663,56225,10068550.5,0.01467896,0.0144615,0.02256017,0.21518594,0.8146666666666667
chr18_10044016_10100132,10044016,10100132,56116,10072074.0,0.01691581,0.01844489,0.02347812,0.14086457,0.8506666666666667
chr18_10059950_10104136,10059950,10104136,44186,10082043.0,0.01819493,0.02114663,0.02359624,0.09072638,0.8906666666666666
chr18_10086501_10107670,10086501,10107670,21169,10097085.5,0.01997762,0.02284558,0.02591603,0.09517548,0.8823333333333333
chr18_10089873_10111511,10089873,10111511,21638,10100692.0,0.01943316,0.02375971,0.02753134,0.12080549,0.8828333333333334
chr18_10093292_10115343,10093292,10115343,22051,10104317.5,0.01881123,0.02148184,0.02694743,0.14441118,0.8883333333333333
chr18_10096663_10118911,10096663,10118911,22248,10107787.0,0.01809038,0.02197189,0.02766972,0.16013518,0.8881666666666667
chr18_10100132_10122544,10100132,10122544,22412,10111338.0,0.01754748,0.02133289,0.02753809,0.17237553,0.8855
chr18_10104136_10126000,10104136,10126000,21864,10115068.0,0.01789162,0.02029849,0.02702211,0.17188947,0.8725
chr18_10107670_10129838,10107670,10129838,22168,10118754.0,0.01804866,0.01983559,0.02659833,0.16811876,0.8778333333333334
chr18_10111511_10133594,10111511,10133594,22083,10122552.5,0.01841175,0.01996951,0.0258497,0.14784683,0.8718333333333333
chr18_10115343_10137329,10115343,10137329,21986,10126336.0,0.01867923,0.02124121,0.02617745,0.13475388,0.8666666666666667
chr18_10118911_10141352,10118911,10141352,22441,10130131.5,0.01839052,0.01980735,0.02591629,0.15144554,0.8543333333333334
chr18_10122549_10144655,10122549,10144655,22106,10133602.0,0.01878558,0.01912759,0.02508098,0.13907206,0.8533333333333334
chr18_10126000_10158229,10126000,10158229,32229,10142114.5,0.01756575,0.01839029,0.0233186,0.12932245,0.8281666666666666
chr18_10129838_10162140,10129838,10162140,32302,10145989.0,0.01549687,0.01714585,0.02105295,0.12660006,0.8255
chr18_10133594_10193951,10133594,10193951,60357,10163772.5,0.01536786,0.01732403,0.0218218,0.14346813,0.8245
chr18_10137329_10206498,10137329,10206498,69169,10171913.5,0.01509155,0.0166414,0.02187498,0.15920173,0.8015
chr18_10141352_10220267,10141352,10220267,78915,10180809.5,0.01609693,0.01713475,0.02162243,0.13093139,0.7991666666666667
chr18_10144655_10230349,10144655,10230349,85694,10187502.0,0.0170438,0.01717552,0.02280352,0.14265614,0.7796666666666667
chr18_10158280_10233849,10158280,10233849,75569,10196064.5,0.0194826,0.01879641,0.02544604,0.14144797,0.7953333333333333
chr18_10162140_10237070,10162140,10237070,74930,10199605.0,0.02085334,0.0196192,0.02717575,0.14636542,0.8066666666666666
chr18_10193951_10257122,10193951,10257122,63171,10225536.5,0.02030225,0.01819983,0.02582011,0.14574889,0.8045
chr18_10206498_10267239,10206498,10267239,60741,10236868.5,0.01985886,0.01897451,0.02572275,0.1397019,0.8126666666666668
chr18_10220290_10283172,10220290,10283172,62882,10251731.0,0.01966487,0.01832029,0.02530228,0.14244768,0.7951666666666667
chr18_10230349_10298392,10230349,10298392,68043,10264370.5,0.01878049,0.01830328,0.02591438,0.16583703,0.7795
chr18_10233849_10303714,10233849,10303714,69865,10268781.5,0.01813719,0.01780014,0.02780052,0.21481385,0.7766666666666666
chr18_10237070_10324844,10237070,10324844,87774,10280957.0,0.01868972,0.01807749,0.0299869,0.23988369,0.7498333333333332
chr18_10257214_10333893,10257214,10333893,76679,10295553.5,0.01881342,0.01844161,0.03142298,0.25565112,0.751
chr18_10267239_10352905,10267239,10352905,85666,10310072.0,0.01877212,0.01702939,0.03127772,0.27200854,0.766
chr18_10283172_10360120,10283172,10360120,76948,10321646.0,0.01802838,0.01602395,0.03173661,0.30167366,0.7866666666666666
chr18_10298460_10375785,10298460,10375785,77325,10337122.5,0.01694776,0.01613116,0.02991332,0.28790225,0.8261666666666666
chr18_10303714_10378996,10303714,10378996,75282,10341355.0,0.0170249,0.01602056,0.02746603,0.24877491,0.8308333333333333
chr18_10324944_10418410,10324944,10418410,93466,10371677.0,0.01666532,0.01770597,0.02634999,0.21050216,0.8211666666666666
chr18_10333994_10421964,10333994,10421964,87970,10377979.0,0.0171429,0.01851497,0.0248007,0.16354269,0.8265
chr18_10353542_10425471,10353542,10425471,71929,10389506.5,0.01732643,0.01914534,0.02401912,0.13686509,0.8233333333333334
chr18_10360120_10428902,10360120,10428902,68782,10394511.0,0.01822903,0.02139641,0.02394216,0.09437667,0.8293333333333334
chr18_10375785_10432810,10375785,10432810,57025,10404297.5,0.01927088,0.02169842,0.02450204,0.08930175,0.8008333333333333
chr18_10378996_10436439,10378996,10436439,57443,10407717.5,0.01864937,0.02074492,0.02588795,0.13580766,0.7881666666666667
chr18_10418410_10440272,10418410,10440272,21862,10429341.0,0.01812192,0.01808473,0.0255856,0.17126251,0.814
chr18_10421964_10444466,10421964,10444466,22502,10433215.0,0.01663295,0.01608757,0.02389522,0.18717849,0.8091666666666667
chr18_10425475_10448760,10425475,10448760,23285,10437117.5,0.01548922,0.01504958,0.02257546,0.1930529,0.8113333333333334
chr18_10428902_10452406,10428902,10452406,23504,10440654.0,0.01408873,0.0127004,0.02082456,0.21712989,0.8181666666666666
chr18_10432810_10455789,10432810,10455789,22979,10444299.5,0.01581388,0.01293292,0.02157053,0.20023214,0.8373333333333333
chr18_10436503_10459002,10436503,10459002,22499,10447752.5,0.01668648,0.01412695,0.02000469,0.12984447,0.8676666666666667
chr18_10440272_10462357,10440272,10462357,22085,10451314.5,0.0164832,0.01515174,0.0185201,0.07870767,0.8708333333333333
chr18_10444466_10465796,10444466,10465796,21330,10455131.0,0.01843191,0.01770858,0.02118556,0.07935935,0.8879999999999999
chr18_10448760_10469492,10448760,10469492,20732,10459126.0,0.01943704,0.01882338,0.02236535,0.07796352,0.8933333333333333
chr18_10452479_10473003,10452479,10473003,20524,10462741.0,0.02028192,0.02148922,0.02424906,0.07452127,0.8928333333333334
chr18_10455789_10476250,10455789,10476250,20461,10466019.5,0.01910325,0.02117939,0.02397561,0.08691199,0.8973333333333333
chr18_10459002_10480054,10459002,10480054,21052,10469528.0,0.01894041,0.02209204,0.02502215,0.09894787,0.8703333333333334
chr18_10462357_10484441,10462357,10484441,22084,10473399.0,0.01871011,0.02249882,0.02605705,0.11685401,0.8648333333333333
chr18_10465796_10487794,10465796,10487794,21998,10476795.0,0.01813066,0.02043904,0.02503978,0.12983594,0.8435
chr18_10469492_10492476,10469492,10492476,22984,10480984.0,0.01916097,0.02073529,0.02546205,0.12142476,0.849
chr18_10473003_10496056,10473003,10496056,23053,10484529.5,0.01933163,0.01926239,0.02489516,0.12667742,0.8446666666666667
chr18_10476250_10499924,10476250,10499924,23674,10488087.0,0.01863059,0.01907835,0.02416402,0.12342483,0.8393333333333334
chr18_10480054_10503371,10480054,10503371,23317,10491712.5,0.01860418,0.01817427,0.02322339,0.11617066,0.8604999999999999
chr18_10484441_10506696,10484441,10506696,22255,10495568.5,0.02034303,0.019187,0.02431676,0.10325684,0.8614999999999999
chr18_10487794_10510278,10487794,10510278,22484,10499036.0,0.0198606,0.02060826,0.02465277,0.09843207,0.865
chr18_10492519_10513684,10492519,10513684,21165,10503101.5,0.01882939,0.02033573,0.02429539,0.10740771,0.8558333333333333
chr18_10496056_10516968,10496056,10516968,20912,10506512.0,0.01902211,0.02133737,0.02475977,0.10191544,0.876
chr18_10499924_10520424,10499924,10520424,20500,10510174.0,0.0187482,0.0210882,0.02371782,0.08707531,0.88
chr18_10503371_10523629,10503371,10523629,20258,10513500.0,0.01793415,0.02150483,0.02335538,0.08440861,0.8825
chr18_10506696_10527060,10506696,10527060,20364,10516878.0,0.01805885,0.0219258,0.02352654,0.0812111,0.8915
chr18_10510278_10530814,10510278,10530814,20536,10520546.0,0.01821113,0.02252814,0.02337207,0.0686401,0.8965
chr18_10513684_10534156,10513684,10534156,20472,10523920.0,0.01849323,0.02389071,0.02377971,0.05754155,0.8873333333333333
chr18_10516968_10539161,10516968,10539161,22193,10528064.5,0.01846373,0.02353722,0.0233327,0.05260677,0.8738333333333332
chr18_10520424_10542600,10520424,10542600,22176,10531512.0,0.01872553,0.02427312,0.0241556,0.05818157,0.8738333333333332
chr18_10523629_10546279,10523629,10546279,22650,10534954.0,0.01976558,0.02481721,0.02545365,0.06623211,0.8620000000000001
chr18_10527060_10549643,10527060,10549643,22583,10538351.5,0.01866778,0.02219376,0.02402874,0.08092689,0.8476666666666667
chr18_10530814_10553339,10530814,10553339,22525,10542076.5,0.01811484,0.02144043,0.02468179,0.11030631,0.8421666666666667
chr18_10534156_10571498,10534156,10571498,37342,10552827.0,0.01791312,0.01821898,0.0239169,0.13936253,0.8406666666666667
chr18_10539161_10579482,10539161,10579482,40321,10559321.5,0.01741217,0.01605979,0.02434157,0.18515199,0.83
chr18_10542600_10583008,10542600,10583008,40408,10562804.0,0.01744427,0.01552607,0.02658878,0.23456428,0.8196666666666667
chr18_10546279_10587858,10546279,10587858,41579,10567068.5,0.01763382,0.013573,0.02666036,0.26161769,0.811
chr18_10549643_10592748,10549643,10592748,43105,10571195.5,0.01708711,0.01484996,0.02734496,0.26265313,0.8188333333333333
chr18_10553339_10600166,10553339,10600166,46827,10576752.5,0.01704856,0.01497263,0.02732961,0.26116662,0.8166666666666667
chr18_10571498_10605309,10571498,10605309,33811,10588403.5,0.01802392,0.01830921,0.02917322,0.23250327,0.8316666666666667
chr18_10579482_10608538,10579482,10608538,29056,10594010.0,0.0180528,0.01971584,0.02960648,0.22111741,0.8564999999999999
chr18_10583008_10612150,10583008,10612150,29142,10597579.0,0.01793133,0.01939172,0.02934971,0.22261841,0.8578333333333334
chr18_10587858_10615787,10587858,10615787,27929,10601822.5,0.01733867,0.0204012,0.02801973,0.19513458,0.8548333333333333
chr18_10592748_10621687,10592748,10621687,28939,10607217.5,0.01719256,0.01983595,0.02657998,0.17886377,0.8531666666666666
chr18_10600166_10625079,10600166,10625079,24913,10612622.5,0.01825517,0.01986152,0.02704034,0.17315017,0.8723333333333333
chr18_10605309_10628393,10605309,10628393,23084,10616851.0,0.01846438,0.01872941,0.02640155,0.17344277,0.856
chr18_10608538_10631814,10608538,10631814,23276,10620176.0,0.01917593,0.01942408,0.02683508,0.16332635,0.8426666666666667
chr18_10612217_10635189,10612217,10635189,22972,10623703.0,0.01857046,0.01893978,0.02418033,0.12635736,0.8585
chr18_10615787_10639202,10615787,10639202,23415,10627494.5,0.01767026,0.01849143,0.02435323,0.14781482,0.865
chr18_10621687_10642507,10621687,10642507,20820,10632097.0,0.01783899,0.0184328,0.02479933,0.15519739,0.8779999999999999
chr18_10625079_10648560,10625079,10648560,23481,10636819.5,0.01655553,0.01855734,0.02386198,0.15224013,0.8748333333333332
chr18_10628393_10651895,10628393,10651895,23502,10640144.0,0.0155367,0.01732578,0.02413002,0.18980623,0.8898333333333333
chr18_10631814_10657052,10631814,10657052,25238,10644433.0,0.01589194,0.01674427,0.02318099,0.1737479,0.8798333333333332
chr18_10635189_10660300,10635189,10660300,25111,10647744.5,0.01665578,0.01820863,0.02444663,0.16749332,0.8806666666666666
chr18_10639202_10670969,10639202,10670969,31767,10655085.5,0.01679166,0.01821262,0.0238037,0.15255857,0.8704999999999999
chr18_10642526_10677813,10642526,10677813,35287,10660169.5,0.01686358,0.01767078,0.02327045,0.14809129,0.844
chr18_10648560_10681086,10648560,10681086,32526,10664823.0,0.01756705,0.01788109,0.02252694,0.11932297,0.845
chr18_10651895_10684357,10651895,10684357,32462,10668126.0,0.01596777,0.01828439,0.02002845,0.07811618,0.837
chr18_10657052_10689729,10657052,10689729,32677,10673390.5,0.01415545,0.01742908,0.01798576,0.06493852,0.837
chr18_10660300_10693242,10660300,10693242,32942,10676771.0,0.01461269,0.0178874,0.01789642,0.04821509,0.817
chr18_10671003_10696954,10671003,10696954,25951,10683978.5,0.01487658,0.01808913,0.01841016,0.05523469,0.8291666666666667
chr18_10677813_10700508,10677813,10700508,22695,10689160.5,0.01670564,0.02059827,0.0208804,0.05637016,0.8405
chr18_10681087_10704579,10681087,10704579,23492,10692833.0,0.01654539,0.01983447,0.02065904,0.06355664,0.8201666666666667
chr18_10684357_10708561,10684357,10708561,24204,10696459.0,0.01823218,0.02090526,0.02234089,0.0661464,0.8230000000000001
chr18_10689729_10712444,10689729,10712444,22715,10701086.5,0.01862547,0.02182658,0.02329789,0.07057878,0.8391666666666666
chr18_10693242_10716641,10693242,10716641,23399,10704941.5,0.01705722,0.01963773,0.02207045,0.09211198,0.8266666666666667
chr18_10696954_10720562,10696954,10720562,23608,10708758.0,0.01796682,0.02026534,0.02344614,0.10173482,0.8230000000000001
chr18_10700508_10724121,10700508,10724121,23613,10712314.5,0.01716257,0.01904244,0.02222926,0.10232022,0.8171666666666667
chr18_10704579_10727415,10704579,10727415,22836,10715997.0,0.01840762,0.01914303,0.02363249,0.11453467,0.8111666666666667
chr18_10708561_10730944,10708561,10730944,22383,10719752.5,0.01863671,0.01884745,0.02411671,0.12540321,0.7981666666666666
chr18_10712762_10734312,10712762,10734312,21550,10723537.0,0.01993739,0.0194216,0.02536771,0.12627232,0.8001666666666667
chr18_10716641_10738593,10716641,10738593,21952,10727617.0,0.01996858,0.01988872,0.02566407,0.12579684,0.808
