chrom	start	end	hmel	hcyd	f1	mean
19	829843	887371	0.9245	1.3549	3.4547	1.9114
19	889187	946390	0.986	1.5662	3.3104	1.9542
19	946390	995785	1.0465	1.7594	2.9454	1.9171
19	995785	1075364	1.1266	1.9969	2.542	1.8885
19	1075364	1131116	1.2178	2.25	2.4436	1.9704
19	1131116	1188879	1.3006	2.4658	2.2828	2.0164
19	1188879	1274294	1.4133	2.7424	1.9261	2.0273
19	1274358	1324736	1.5278	3.0302	1.5337	2.0306
19	1324736	1422654	1.6628	3.5414	1.2821	2.1621
19	1422654	1510881	1.8448	3.6701	1.204	2.2396
19	1510882	1585214	2.016	3.7543	1.3645	2.3783
19	1585214	1648707	2.0637	3.822	1.6689	2.5182
19	1648707	1735350	2.1945	3.8917	2.1824	2.7562
19	1735351	1847788	2.2527	3.9778	2.7404	2.9903
19	1847788	1917707	2.3859	4.0509	3.4356	3.2908
19	1917707	1996045	2.6058	4.2366	3.7797	3.5407
19	1996045	2104763	3.0223	4.6818	3.6546	3.7862
19	2104763	2169809	3.5549	4.0627	3.0623	3.56
19	2169809	2248398	4.0065	3.8992	2.5959	3.5005
19	2248646	2329232	4.3509	3.4533	2.4051	3.4031
19	2329232	2473186	4.5765	3.1332	2.0885	3.2661
19	2486286	2587998	4.8965	2.7208	2.1993	3.2722
19	2587998	2663710	5.2991	2.9184	3.5694	3.9289
19	2663710	2733239	5.1587	3.4734	3.7834	4.1385
19	2733239	2821577	5.0199	4.2694	3.5379	4.2757
19	2821577	2908376	4.1017	4.7235	3.9097	4.245
19	2908376	2986159	3.9694	5.6138	4.2466	4.6099
19	2986159	3045748	2.8348	6.1706	4.3663	4.4572
19	3045942	3108293	2.2445	6.3353	4.3447	4.3082
19	3108293	3160185	1.7833	6.2199	4.2203	4.0745
19	3160185	3243700	1.3578	5.7207	3.9324	3.6703
19	3243700	3334831	0.988	4.9791	3.3536	3.1069
19	3334831	3400132	0.8266	4.7203	2.7146	2.7538
19	3400197	3466599	0.8235	4.5615	2.3966	2.5939
19	3466599	3511937	0.9105	4.3922	2.2115	2.5047
19	3511937	3565709	1.0619	4.1109	2.0664	2.4131
19	3565709	3624810	1.3151	3.7717	1.3747	2.1538
19	3624810	3674409	1.6061	3.5709	0.8724	2.0165
19	3674434	3748285	1.5452	3.5037	0.8372	1.962
19	3748285	3836269	1.3989	3.5028	1.1037	2.0018
19	3836269	3882680	1.324	3.2105	0.4277	1.6541
19	3882680	3918593	1.3013	3.0537	0.08	1.4783
19	3918593	3993286	1.2997	2.9207	0	1.4068
19	3993286	4055814	1.3371	2.8621	0	1.3997
19	4055878	4153417	1.4432	2.9623	0.4309	1.6121
19	4153417	4247783	1.6514	3.291	1.75	2.2308
19	4247784	4390511	1.9815	3.3765	3.4927	2.9502
19	4390511	4482089	2.3272	3.729	4.3607	3.4723
19	4482089	4585656	2.7277	4.6318	4.697	4.0188
19	4585656	4762640	3.5403	5.5239	5.3691	4.8111
19	4762640	4805803	4.8868	5.9047	5.8722	5.5546
19	4805803	4846723	4.903	5.856	6.2518	5.6702
19	4846851	4891710	4.4507	5.1846	6.5199	5.3851
19	4891774	4946205	4.5301	4.6195	6.6786	5.2761
19	4946333	5021309	4.2034	4.3321	6.6408	5.0588
19	5021309	5127013	2.9037	3.3504	6.128	4.1273
19	5127013	5293531	2.2486	2.3828	4.8809	3.1707
19	5293531	5406194	3.7948	1.9263	4.2238	3.315
19	5406194	5452937	5.8494	1.9246	3.9352	3.9031
19	5452937	5504732	5.1815	2.0274	3.7775	3.6621
19	5504732	5564248	5.6891	2.0946	3.6169	3.8002
19	5564248	5617090	5.0585	1.9019	3.4731	3.4778
19	5617090	5665314	5.456	1.7714	3.36	3.5291
19	5665314	5712304	4.8437	1.7019	3.238	3.2612
19	5712304	5765283	4.1049	1.6851	2.6098	2.8
19	5765283	5844465	3.6339	1.7525	1.8117	2.3994
19	5844465	5922656	3.3075	1.767	1.2837	2.1194
19	5922656	5999906	2.8395	1.4714	1.2274	1.8461
19	5999906	6107388	2.754	1.3488	1.7802	1.961
19	6107388	6149867	3.461	1.4292	2.6637	2.518
19	6149867	6206813	4.5255	1.5911	3.5119	3.2095
19	6206813	6254817	4.4509	1.8436	4.4763	3.5903
19	6254817	6355298	4.141	2.0085	5.2262	3.7919
19	6355298	6425939	4.0985	1.8782	5.5975	3.8581
19	6425939	6490457	3.7746	1.9113	6.4007	4.0288
19	6490458	6545223	3.4413	2.0491	7.6688	4.3864
19	6545223	6643407	3.1758	2.3856	7.9521	4.5045
19	6643407	6692659	2.6826	2.8468	6.9075	4.1456
19	6692659	6741254	2.0925	3.1278	6.6947	3.9717
19	6741254	6795519	1.5567	3.3578	7.0056	3.9734
19	6795577	6887234	1.1059	3.5989	6.5536	3.7528
19	6887276	6980626	1.0179	3.82	4.7068	3.1816
19	6980626	7069113	1.4741	4.186	3.0783	2.9128
19	7069113	7145814	2.171	4.3532	2.7723	3.0989
19	7145814	7222195	2.4595	4.3596	3.2863	3.3684
19	7222195	7265310	2.631	4.4934	3.2923	3.4722
19	7265310	7310361	2.7384	4.5335	3.2161	3.496
19	7310418	7352602	2.8299	4.65	3.1477	3.5425
19	7352602	7427278	2.9272	4.9218	3.1159	3.655
19	7427278	7557576	3.1522	4.7527	2.8277	3.5775
19	7557576	7692680	3.4681	4.6649	2.4476	3.5269
19	7692680	7947736	3.8266	5.0465	1.8301	3.5678
19	7947736	8053295	3.3376	4.2738	2.2025	3.2713
19	8053295	8112616	3.2793	3.8446	2.7863	3.3034
19	8112680	8196436	3.2509	3.4886	3.3005	3.3467
19	8196501	8255024	2.7471	3.3689	3.7306	3.2822
19	8255210	8338028	2.2962	3.5091	4.0838	3.2963
19	8338092	8384028	2.1229	2.975	4.3483	3.1487
19	8384028	8436451	2.1653	3.6519	4.5085	3.4419
19	8436452	8484182	2.3518	3.6696	4.6373	3.5529
19	8484182	8536618	2.6879	3.7235	4.7303	3.7139
19	8536619	8610027	3.3242	3.8861	4.796	4.0021
19	8610027	8716339	4.128	4.2992	4.7922	4.4064
19	8716339	8838828	4.4972	5.2762	4.6253	4.7996
19	8838828	8899309	5.0566	6.4873	4.3743	5.3061
19	8899309	8970821	5.8624	6.3329	4.3529	5.5161
19	8970821	9066931	6.5477	6.7488	3.7377	5.6781
19	9066932	9128137	7.2981	6.4988	3.4105	5.7358
19	9128137	9264534	8.4134	5.7812	3.8878	6.0275
19	9264534	9355588	10.1739	4.8119	4.8557	6.6138
19	9355716	9476212	13.0232	4.1799	5.4441	7.5491
19	9476212	9604736	13.1039	3.7111	7.3321	8.049
19	9604736	9651100	10.8841	3.1045	7.6461	7.2116
19	9651100	9705547	9.5322	2.7875	7.0833	6.4677
19	9705547	9797946	8.4161	2.4996	5.7257	5.5471
19	9797946	9844741	7.2256	2.3917	4.9629	4.8601
19	9844741	9920460	5.9733	2.458	4.4537	4.295
19	9920460	9982633	3.9681	2.6149	3.9637	3.5156
19	9982633	10025494	3.0539	2.3874	3.6184	3.0199
19	10025494	10075596	2.7106	2.1661	3.3338	2.7368
19	10075596	10125724	2.8037	2.0091	3.048	2.6202
19	10125724	10254819	2.1396	1.9624	1.6028	1.9016
19	10254819	10355429	0.5988	2.2667	0.9797	1.2818
19	10355429	10447680	0.7886	2.3805	2.5203	1.8965
19	10447808	10497015	1.776	2.365	1.6511	1.9307
19	10497015	10542245	2.8698	2.4679	1.7038	2.3472
19	10542245	10630026	3.6828	2.6427	3.2495	3.1917
19	10630026	10671583	3.9884	2.7345	5.355	4.026
19	10671583	10715480	4.2212	2.7762	6.4063	4.4679
19	10715480	10811669	4.666	2.8139	7.6793	5.0531
19	10811669	10943796	6.0886	2.8003	8.6543	5.8477
19	10943796	10990140	6.5304	2.8301	8.5491	5.9699
19	10990140	11047365	6.1549	2.9799	8.056	5.7303
19	11047365	11133527	4.9834	3.0007	8.8355	5.6065
19	11133527	11204974	4.4434	2.7946	8.6921	5.3101
19	11204974	11331204	4.0217	2.5477	6.4969	4.3554
19	11331204	11403291	3.363	2.6013	5.0069	3.6571
19	11403291	11485662	3.0034	2.7382	4.378	3.3732
19	11485662	11636457	2.5323	2.7346	1.8175	2.3615
19	11636457	11738994	2.1062	2.5806	0.9599	1.8823
19	11738994	11781461	1.9056	2.5336	1.7679	2.069
19	11781461	11845794	1.7803	2.4721	2.9857	2.4127
19	11845794	11918981	1.644	2.3103	3.7013	2.5519
19	11919109	11966867	1.5465	2.2281	3.4402	2.4049
19	11966867	12072476	1.2197	1.9842	2.4959	1.8999
19	12072476	12214915	0.6607	1.653	2.0164	1.4434
19	12214915	12279981	0.6886	1.5761	1.6198	1.2948
19	12279981	12334930	0.9515	1.6293	1.4192	1.3334
19	12334930	12377447	0.985	1.7217	1.2813	1.3293
19	12377447	12420355	0.5543	1.8399	1.1792	1.1912
19	12420355	12532303	0.0377	1.665	1.0424	0.915
19	12532303	12668312	0	1.4166	0.9369	0.7845
19	12668312	12751775	0.3917	2.3605	0.958	1.2368
19	12751775	12822545	1.1676	3.0465	1.0434	1.7525
19	12822545	12902859	1.861	3.449	1.0237	2.1112
19	12902859	12991353	2.0329	3.7854	0.7514	2.1899
19	12991353	13068413	2.3573	4.0015	0.608	2.3223
19	13068413	13195717	3.0268	4.1008	0.6308	2.5861
19	13195717	13316627	4.2332	4.001	0.9228	3.0523
19	13316628	13425364	5.8726	4.1526	1.006	3.6771
19	13425364	13573531	6.9434	4.08	0.9963	4.0066
19	13573531	13644454	7.0875	2.2622	1.1672	3.5056
19	13644454	13696966	7.1061	2.565	1.3471	3.6727
19	13696966	13753619	7.3263	4.28	1.5521	4.3861
19	13753619	13874704	6.9671	7.3072	1.428	5.2341
19	13874704	13940333	5.9603	9.1039	1.5336	5.5326
19	13940333	13986997	5.3098	9.4895	1.8961	5.5651
19	13986997	14054281	4.9656	9.3544	2.4695	5.5965
19	14054281	14133582	4.3051	10.1691	3.1166	5.8636
19	14133582	14251145	2.8488	8.8516	3.7521	5.1508
19	14253132	14376314	2.5408	5.846	4.5173	4.3014
19	14376314	14504838	1.8585	3.7455	5.9655	3.8565
19	14504838	14592073	2.1416	4.509	5.5053	4.0519
19	14592137	14645723	2.7982	4.8032	5.3912	4.3309
19	14645723	14693226	3.2154	4.9393	4.6939	4.2829
19	14693226	14739444	3.3464	5.0838	3.9373	4.1225
19	14739444	14784603	3.2608	5.0728	3.4315	3.9217
19	14784603	14886584	3.3472	4.7145	2.873	3.6449
19	14886584	15022059	3.5019	3.7903	2.5076	3.2666
19	15022059	15073442	3.3221	3.3994	2.6512	3.1242
19	15073442	15123184	3.0587	3.2282	2.9199	3.069
19	15123184	15169695	2.7147	3.0949	3.1962	3.0019
19	15169695	15209917	2.4404	2.9478	2.8594	2.7492
19	15210045	15256589	2.3031	2.8276	3.3819	2.8375
19	15256589	15300246	2.2945	2.6655	3.4955	2.8185
19	15300246	15340054	2.2188	2.514	4.4089	3.0472
19	15340054	15385605	2.0843	2.3669	4.7011	3.0508
19	15385797	15434902	1.9734	2.2122	5.0189	3.0682
19	15434967	15478548	1.904	2.0704	5.3216	3.0987
19	15478548	15518263	1.8599	1.9509	5.5867	3.1325
19	15518263	15557986	1.7723	1.8439	5.8525	3.1563
19	15557986	15595760	1.6808	1.746	6.4678	3.2982
19	15595888	15637845	1.5858	1.6518	6.8719	3.3699
19	15637845	15686991	1.4772	1.5529	6.7089	3.2463
19	15686991	15746409	1.347	1.4349	5.6487	2.8102
19	15746409	15786215	1.2274	1.2991	4.1731	2.2332
19	15786215	15827758	1.1288	1.1849	3.8163	2.0433
19	15827810	15878424	1.0185	1.0554	3.4763	1.8501
19	15878495	15918111	0.9123	0.9287	3.1425	1.6612
19	15918111	15964445	0.8113	0.8083	2.8386	1.4861
19	15964445	16008038	0.7057	0.6824	2.5211	1.3031
19	16008038	16056562	0.5975	0.5535	2.1964	1.1158
19	16056562	16210538	0.3599	0.2705	1.4845	0.705
19	16210538	16332062	0.037	0	0.5194	0.1854
20	40721	157722	0	1.0599	0	0.3533
20	157722	221942	0	1.4833	0	0.4944
20	221942	269802	0.0616	1.754	0.4917	0.7691
20	269802	326137	0.3698	2.0118	0.9846	1.1221
20	326137	391657	0.7295	2.3203	1.5612	1.537
20	391657	429128	1.0329	2.5867	2.0524	1.8907
20	429128	523944	1.4217	2.9385	2.6803	2.3468
20	523944	574325	1.8475	3.315	3.3552	2.8392
20	574325	614547	2.1126	3.4929	3.7673	3.1243
20	614611	661692	2.3659	3.772	4.1584	3.4321
20	661692	699792	2.5801	4.0297	4.5495	3.7198
20	699793	739672	2.7684	4.1163	4.9988	3.9612
20	739672	780101	2.9683	4.5133	5.5373	4.3396
20	780101	832191	3.2063	5.3368	6.1794	4.9075
20	832191	883236	3.4809	5.5754	6.6716	5.2427
20	883237	936655	3.6512	5.0792	6.9232	5.2178
20	936655	988789	3.9153	5.048	6.9277	5.297
20	988930	1044023	4.5187	4.9493	6.7609	5.4096
20	1044023	1106811	5.3633	4.7036	6.2552	5.4407
20	1106811	1365358	6.8757	3.9271	5.017	5.2733
20	1365358	1464479	8.2107	2.169	3.0725	4.484
20	1464479	1508660	8.9037	2.3144	1.8862	4.3681
20	1508725	1553492	8.1873	2.7111	1.6764	4.1916
20	1553590	1625876	7.7845	2.8113	2.065	4.2202
20	1625876	1752247	6.0951	2.5681	4.6691	4.4441
20	1752248	1838001	5.015	2.8848	5.2875	4.3958
20	1838001	1879163	4.0347	3.382	4.7201	4.0456
20	1879163	1925723	2.659	3.8712	4.8468	3.7923
20	1925723	2014424	1.3909	4.8827	5.4659	3.9132
20	2014424	2073885	1.2929	5.1812	5.8451	4.1064
20	2073885	2159468	2.6397	5.6729	5.7458	4.6862
20	2159468	2252835	3.1732	6.2176	5.9433	5.1114
20	2252835	2326006	3.8668	5.4734	5.0792	4.8065
20	2326006	2451307	4.4889	5.2307	4.5502	4.7566
20	2451307	2519218	5.0953	4.5222	4.1935	4.6037
20	2519218	2595207	4.0889	4.0996	3.8945	4.0276
20	2595207	2705567	3.4559	2.9347	3.7012	3.3639
20	2705567	2771916	4.0954	2.7208	3.6839	3.5
20	2771916	2851740	5.1083	3.4024	3.4718	3.9942
20	2851740	3004171	5.7427	3.4838	3.3591	4.1952
20	3004236	3083726	7.2951	3.4789	3.3259	4.7
20	3083726	3160482	8.6984	3.4709	3.2431	5.1375
20	3160738	3230269	8.3884	3.2313	3.1503	4.9233
20	3230398	3299166	7.4982	3.2209	3.1504	4.6232
20	3299421	3392385	8.2256	3.5143	3.2608	5.0003
20	3392449	3512462	6.6868	4.0018	3.5822	4.757
20	3512462	3644543	5.4341	4.2838	4.072	4.5967
20	3644543	3739760	4.669	4.4248	4.3053	4.4664
20	3739760	3815625	4.1412	4.4567	4.5867	4.3949
20	3815625	3898700	3.626	4.4286	5.5662	4.5403
20	3898852	3958504	3.1005	4.3585	5.8657	4.4415
20	3958504	4008884	2.9061	4.3148	5.4734	4.2315
20	4008884	4050853	2.9018	4.3545	5.0345	4.0969
20	4050853	4102773	2.9853	4.4299	5.1612	4.1922
20	4102773	4181660	2.6987	4.8822	5.2053	4.2621
20	4181660	4241787	2.577	5.2059	5.0539	4.2789
20	4241787	4298328	2.5858	5.151	4.7564	4.1644
20	4298392	4371460	2.4171	4.7372	4.2425	3.799
20	4371460	4470885	2.2472	4.0761	3.7874	3.3702
20	4470885	4566275	2.1255	3.7563	3.4118	3.0979
20	4566275	4643993	1.9414	3.4509	3.157	2.8498
20	4643993	4748454	1.7495	3.1235	2.7602	2.5444
20	4748454	4822305	1.6146	2.9316	2.531	2.3591
20	4822305	4882418	1.5504	2.6975	2.0453	2.0978
20	4882418	4975574	1.5127	2.4868	1.4773	1.8256
20	4975638	5032769	1.3665	2.3321	1.1026	1.6004
20	5032769	5099373	1.2299	2.2489	0.8333	1.4374
20	5099373	5188143	1.1822	2.1988	0.5433	1.3081
20	5188143	5255633	1.1011	2.0971	0.3023	1.1668
20	5255633	5306767	0.8192	1.7257	0.1551	0.9
20	5306767	5367587	0.5876	1.5089	0.0455	0.714
20	5367588	5461942	0.3327	1.5021	0	0.6116
20	5461942	5684152	0.0593	1.6817	0	0.5803
20	5684152	5834241	0.0962	1.7115	0.1032	0.637
20	5834308	6003026	0.484	1.7252	0.5293	0.9128
20	6003027	6115307	1.0757	2.0244	1.0811	1.3938
20	6115308	6263183	1.848	2.0599	1.7259	1.8779
20	6263183	6339151	2.4271	2.9724	2.0522	2.4839
20	6339151	6447386	2.8314	3.8083	2.2438	2.9611
20	6447386	6510942	3.3114	4.2878	2.5238	3.3744
20	6510942	6586443	3.7518	4.8379	2.6539	3.7479
20	6586507	6641956	4.0658	5.0272	2.7998	3.9642
20	6641956	6717660	4.7329	5.2849	3.0714	4.363
20	6717660	6763355	5.6282	5.632	3.4021	4.8874
20	6763355	6808495	6.2507	6.0501	3.5796	5.2935
20	6808495	6935824	7.7731	6.6044	3.899	6.0922
20	6935824	6975832	9.0378	6.8621	4.2212	6.707
20	6975833	7018524	7.9341	6.8527	4.3813	6.3894
20	7018524	7064711	8.2074	6.7786	4.4843	6.4901
20	7064711	7108846	7.8699	7.1151	4.6403	6.5418
20	7108846	7168807	5.6201	7.3235	5.0499	5.9978
20	7168807	7206892	4.3533	7.0727	5.5524	5.6595
20	7206892	7244800	4.3235	7.0252	5.8937	5.7474
20	7244800	7282379	4.7881	7.2131	6.1935	6.0649
20	7282379	7349103	3.9034	7.1896	6.54	5.8777
20	7349103	7398171	3.6531	6.4475	6.8434	5.648
20	7398299	7469621	4.7559	6.1693	7.0562	5.9938
20	7469621	7528720	6.7436	6.6521	7.1791	6.8583
20	7528720	7592174	7.2143	6.5024	7.1859	6.9675
20	7592174	7677829	8.2346	6.6055	7.0522	7.2974
20	7677829	7738567	7.8331	6.9889	6.7804	7.2008
20	7738567	7795207	7.2692	7.5914	6.4535	7.1047
20	7795207	7862651	6.5394	8.3922	6.2313	7.0543
20	7862651	7914564	6.0097	7.3871	6.4057	6.6008
20	7914628	7959176	5.217	6.9158	6.4647	6.1992
20	7959176	8005002	4.7569	6.7048	6.4321	5.9646
20	8005130	8091246	4.7666	6.4038	6.2251	5.7985
20	8091310	8175606	5.4543	5.9813	5.8426	5.7594
20	8175606	8239402	5.5054	5.5824	5.6999	5.5959
20	8239402	8302297	5.3219	5.2165	5.5569	5.3651
20	8302297	8481052	5.1764	4.6006	5.1758	4.9843
20	8481052	8587158	4.8625	4.2561	4.574	4.5642
20	8587222	8678598	3.9279	3.8451	3.8678	3.8803
20	8678598	8757482	3.485	3.4457	3.6046	3.5118
20	8757482	8857680	2.7798	3.204	3.4096	3.1311
20	8857680	8914398	2.2438	3.099	2.8575	2.7334
20	8914398	8953696	2.1328	2.8132	2.7254	2.5571
20	8953696	8994848	2.1669	2.5875	2.7465	2.5003
20	8994912	9044112	2.3405	2.4453	2.8802	2.5553
20	9044112	9129898	2.7858	2.4597	1.9705	2.4053
20	9129898	9237754	2.8814	2.6202	2.0945	2.532
20	9237754	9380517	3.5542	2.504	3.2134	3.0905
20	9380517	9455736	3.3905	2.3897	3.4939	3.0914
20	9455736	9518062	3.0341	2.121	3.7228	2.9593
20	9518062	9572546	2.6908	1.9957	3.9474	2.8779
20	9572546	9631338	2.6482	1.9493	4.5355	3.0443
20	9631338	9698906	2.5389	1.9838	4.6455	3.0561
20	9698906	9782448	2.3228	2.145	5.3654	3.2777
20	9782448	9890158	2.1064	2.2748	5.7758	3.3857
20	9890286	10011086	1.9083	2.0741	4.9947	2.9924
20	10011086	10133152	1.7679	2.1866	3.7846	2.5797
20	10133152	10350654	1.5454	2.7439	2.8577	2.3823
20	10350654	10402304	0.7673	3.0092	1.6392	1.8052
20	10402304	10458389	1.2886	3.0934	1.1186	1.8336
20	10458581	10509318	1.4726	3.1751	1.0261	1.8913
20	10509318	10582609	1.329	3.2667	1.4782	2.0246
20	10582609	10710990	1.1997	3.409	1.8314	2.1467
20	10710990	10834277	1.2058	3.644	1.6596	2.1698
20	10834278	10914874	1.3496	3.9519	1.8031	2.3682
20	10914874	11005465	1.5736	4.0633	2.044	2.5603
20	11005465	11071722	1.8551	4.037	2.1083	2.6668
20	11071722	11128954	2.1309	3.9253	2.2075	2.7546
20	11128954	11203597	2.479	3.864	2.2293	2.8574
20	11203597	11306433	2.7542	3.8377	2.1919	2.9279
20	11306434	11430079	3.3668	4.0939	2.4292	3.2966
20	11430079	11496968	3.9508	4.2792	2.6781	3.636
20	11497032	11594283	4.0878	4.329	3.1888	3.8685
20	11594283	11708020	4.0116	4.2564	4.0803	4.1161
20	11708020	11849601	4.2391	3.9592	4.843	4.3471
20	11849601	11897620	4.3191	3.6592	6.5576	4.8453
20	11897620	11992810	4.3068	3.5036	6.9152	4.9085
20	11992810	12080170	4.4949	3.4028	5.7818	4.5598
20	12080171	12182423	4.4278	3.423	4.6932	4.1813
20	12182423	12323971	4.3604	3.4584	3.8495	3.8894
20	12324035	12422772	4.3317	3.0266	3.7145	3.6909
20	12422772	12577550	4.3176	3.3052	3.8348	3.8192
20	12577550	12639955	4.3165	4.1667	3.8389	4.1074
20	12639955	12703384	4.3274	4.426	3.8954	4.2163
20	12703384	12765191	4.3728	4.5589	4.0288	4.3202
20	12765191	12840788	4.4145	4.7131	4.0732	4.4003
20	12841381	12936115	4.4505	5.2152	3.7914	4.4857
20	12936115	13007006	4.491	5.5907	3.4858	4.5225
20	13007070	13069749	4.6966	5.8117	3.5126	4.6736
20	13069749	13114296	4.6625	6.136	3.716	4.8382
20	13114346	13158794	4.4921	5.878	4.0141	4.7947
20	13158794	13228696	4.6381	6.5787	4.2032	5.14
20	13228696	13304441	4.6128	6.2932	4.2312	5.0457
20	13304441	13395724	4.3309	6.4762	4.2272	5.0114
20	13395724	13509941	4.106	5.1806	4.459	4.5819
20	13510148	13682310	3.7486	4.1968	3.1683	3.7046
20	13682764	13797143	3.3895	3.6499	2.7473	3.2622
20	13797143	13906195	2.999	3.1053	2.8865	2.9969
20	13906195	14020556	2.5986	2.6953	2.6721	2.6553
20	14020556	14103286	2.2294	2.3668	2.4572	2.3511
20	14103286	14158906	1.963	2.1135	2.2825	2.1197
20	14158906	14240634	1.7233	1.8352	2.0571	1.8718
20	14240634	14316319	1.4489	1.5159	1.9076	1.6241
20	14316342	14502701	0.9928	0.9837	1.5886	1.1884
20	14502701	14628661	0.4504	0.3486	1.2093	0.6694
20	14628661	14722001	0.0703	0	0.9458	0.3387
20	14722001	14767250	0	0	0.7806	0.2602
20	14767250	14842543	0	0	0.6377	0.2126
